89000,42.73688937590518,6.12,6.12,6.12,6.12,6.12,6.12,6.12,6.12,6.12,-2.822529810310997,-2.4958358213774616,-7.0247449924063625
90000,46.860569829580726,6.61,6.61,6.61,6.61,6.61,6.61,6.61,6.61,6.61,-2.801771689738513,-2.67235706763328,-7.155301413047483
91000,47.211422683002645,6.63,6.63,6.63,6.63,6.63,6.63,6.63,6.63,6.63,-2.645089882379786,-2.4244770204231156,-7.389010414194454
92000,46.101053072079345,6.57,6.57,6.57,6.57,6.57,6.57,6.57,6.57,6.57,-2.630598090572611,-2.805735598922592,-7.592613238425451
93000,50.3247555931424,6.98,6.98,6.98,6.98,6.98,6.98,6.98,6.98,6.98,-2.9705010812473507,-2.4977280920957545,-7.027015233514496
94000,47.35300189484983,6.72,6.72,6.72,6.72,6.72,6.72,6.72,6.72,6.72,-2.6647626005577867,-2.5083075408792284,-7.953927963713157
95000,43.581030579299636,6.16,6.16,6.16,6.16,6.16,6.16,6.16,6.16,6.16,-2.255174742499397,-2.651196343557046,-6.952598334643923
96000,43.8057310999598,6.23,6.23,6.23,6.23,6.23,6.23,6.23,6.23,6.23,-2.4741127535860574,-2.421168216858305,-7.368987929595838
97000,40.01546449538814,5.77,5.77,5.77,5.77,5.77,5.77,5.77,5.77,5.77,-2.574910475015543,-2.381694813992983,-6.957930215603335
98000,42.677347408968885,6.02,6.02,6.02,6.02,6.02,6.02,6.02,6.02,6.02,-2.4050775050013153,-2.7856895270399895,-6.31188555898981
99000,37.562740493949256,5.43,5.43,5.43,5.43,5.43,5.43,5.43,5.43,5.43,-2.1302438507347827,-2.2666076756589817,-6.910407979656988
100000,41.56966326785324,5.98,5.98,5.98,5.98,5.98,5.98,5.98,5.98,5.98,-2.23819106058246,-2.5523383502899253,-7.45980732127439
101000,42.514143226447004,6.08,6.08,6.08,6.08,6.08,6.08,6.08,6.08,6.08,-2.497011493407497,-2.3807149843066764,-7.328130295838819
102000,42.45440263517658,6.04,6.04,6.04,6.04,6.04,6.04,6.04,6.04,6.04,-2.359071918451074,-2.2334453487638695,-7.313080097608482
103000,41.83111063285124,6.08,6.08,6.08,6.08,6.08,6.08,6.08,6.08,6.08,-2.5025506022603694,-2.740036813287347,-7.646301951601044
104000,42.24162628149964,6.09,6.09,6.09,6.09,6.09,6.09,6.09,6.09,6.09,-2.6806553412977157,-2.566848390696425,-7.320869986506212
105000,45.07576816964668,6.37,6.37,6.37,6.37,6.37,6.37,6.37,6.37,6.37,-2.629665690860598,-2.9284365523026326,-6.696129587190084
106000,40.846748109475925,6.03,6.03,6.03,6.03,6.03,6.03,6.03,6.03,6.03,-3.054763597635538,-2.6940472437322414,-7.674441049156296
107000,39.394620329935115,5.77,5.77,5.77,5.77,5.77,5.77,5.77,5.77,5.77,-2.7611029250867705,-2.2702094199690364,-7.504067325009077
108000,44.10981558693705,6.27,6.27,6.27,6.27,6.27,6.27,6.27,6.27,6.27,-2.7841429275361937,-2.5498700215696686,-6.986171463957088
109000,46.649279711362645,6.54,6.54,6.54,6.54,6.54,6.54,6.54,6.54,6.54,-2.937246817568831,-2.4699895366279794,-6.803483934440539
110000,48.05896620953034,6.89,6.89,6.89,6.89,6.89,6.89,6.89,6.89,6.89,-2.740541903994354,-3.0306412301747625,-8.179850656300541
111000,41.504984275939194,5.94,5.94,5.94,5.94,5.94,5.94,5.94,5.94,5.94,-2.39988887192911,-2.397391230568764,-7.157735621562929
112000,43.978474029784245,6.27,6.27,6.27,6.27,6.27,6.27,6.27,6.27,6.27,-2.3622090717026962,-2.850402862372316,-7.238914036140742
113000,49.05701972672742,6.89,6.89,6.89,6.89,6.89,6.89,6.89,6.89,6.89,-2.7833203755101215,-3.282404347628072,-6.88725555013439
114000,42.84615826364633,6.13,6.13,6.13,6.13,6.13,6.13,6.13,6.13,6.13,-2.467798038802098,-2.8223715252829313,-7.033672172268648
115000,40.09362598579555,5.78,5.78,5.78,5.78,5.78,5.78,5.78,5.78,5.78,-2.3939680036813833,-2.3430507315910982,-7.189355278931972
116000,43.35392186699659,6.14,6.14,6.14,6.14,6.14,6.14,6.14,6.14,6.14,-2.442822409921093,-2.6373018153081538,-6.825953907774157
117000,43.8281356023746,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,-2.469053566955212,-3.0077238906333448,-7.395086940036836
118000,42.37525124856079,6.03,6.03,6.03,6.03,6.03,6.03,6.03,6.03,6.03,-2.5285998965696526,-2.7025761311993284,-6.663572723670233
119000,42.35872665637595,6.18,6.18,6.18,6.18,6.18,6.18,6.18,6.18,6.18,-2.95589469144299,-2.8142766130123595,-7.491102039168707
120000,41.20785835043037,6.12,6.12,6.12,6.12,6.12,6.12,6.12,6.12,6.12,-2.295973359458581,-3.686790940950549,-7.8893773491605
121000,42.15799328865231,6.16,6.16,6.16,6.16,6.16,6.16,6.16,6.16,6.16,-2.7273519717615344,-3.0387716414645967,-7.515883098121563
